feature,target,pearson_r,pearson_p,spearman_r,spearman_p,n,abs_spearman
C2_lower_wick_ratio,C7_return,-0.02126459892452505,0.2202535685465672,-0.030525387042540993,0.07842002456144784,3325,0.030525387042540993
H4_2_trades,C6_low_excursion,-0.006670060079599272,0.7006270987743919,-0.030177845460773,0.08187984506326526,3325,0.030177845460773
C7_range,C7_return,-0.018374862133644483,0.2894917380905472,-0.030139984170451998,0.08226412172895067,3325,0.030139984170451998
H4_1_body_ratio,C7_low_excursion,0.032796696831957434,0.058631369713357966,0.029992254410262424,0.08377751889009183,3325,0.029992254410262424
H4_2_body,C7_low_excursion,0.061653407905722366,0.00037489105363394405,0.029867986696518536,0.0850679412035384,3325,0.029867986696518536
C3_close_location,C6_return,-0.019071059136170736,0.27160348323713557,-0.02986088958773533,0.08514212140145982,3325,0.02986088958773533
C2_C1_range_ratio,C5_return,-0.009289295383470918,0.5923338506944498,0.02976796024558364,0.08611826732043473,3325,0.02976796024558364
H4_1_upper_wick_ratio,C6_high_excursion,0.029293113717056736,0.09124806149546495,0.02974083922196638,0.08640484863399574,3325,0.02974083922196638
timestamp,C7_return,0.041041850837053764,0.01794767447006015,0.029535516473585214,0.08859950181741023,3325,0.029535516473585214
C1_body,C6_low_excursion,0.06026966487433173,0.0005067312017650987,0.029356014564556228,0.0905547512873868,3325,0.029356014564556228
C1_lower_wick,C7_low_excursion,0.008937507476878524,0.6064284089565612,-0.029345685402501924,0.09066831054737068,3325,0.029345685402501924
C2_trades,C6_return,0.005728473154693274,0.7412500683754842,-0.02928952279123489,0.09128777000840013,3325,0.02928952279123489
H4_1_lower_wick,C7_low_excursion,0.015261250117496948,0.3790072447221644,-0.029262887307734835,0.09158273923979614,3325,0.029262887307734835
range_trend,C7_low_excursion,0.021360949388784932,0.21816963933826686,0.02923498724057607,0.09189253339184086,3325,0.02923498724057607
C2_trades,C7_low_excursion,-0.024128469823956895,0.16422700534464924,-0.029212404881750156,0.09214389705986557,3325,0.029212404881750156
C4_body_ratio,C7_high_excursion,-0.02797127094317338,0.10682900162916295,-0.029204275738157544,0.09223451737352718,3325,0.029204275738157544
C1_body_ratio,C6_return,0.015992196896807705,0.3565978124095956,0.02907962905810557,0.09363300651369193,3325,0.02907962905810557
C4_trades,C6_high_excursion,-0.03307411968949428,0.05652688598070434,-0.02906980545545562,0.09374394253516909,3325,0.02906980545545562
C2_lower_wick_ratio,C6_return,-0.023500282707244545,0.17549085791781305,-0.029064567067813126,0.09380314168331359,3325,0.029064567067813126
direction_sum,C6_high_excursion,0.00594458767498305,0.7318574279439064,-0.029055136421148164,0.09390979319443635,3325,0.029055136421148164
C2_close_location,C6_low_excursion,-0.009280358593472619,0.5926900416324028,-0.028954548532306265,0.09505340246733354,3325,0.028954548532306265
C4_close_below_C3_low,C6_low_excursion,0.006574859895201884,0.7046979188436691,0.028842166234498035,0.09634426599431735,3325,0.028842166234498035
H4_range_ratio,C7_low_excursion,0.06129709881206036,0.0004053746052500976,0.028833104865636706,0.09644895599941596,3325,0.028833104865636706
H4_2_upper_wick_ratio,C5_low_excursion,0.0013583759439720969,0.9375907200034406,0.028796846107723966,0.09686878009546977,3325,0.028796846107723966
C3_upper_wick,C5_low_excursion,0.05771369488055748,0.0008701520528106635,0.028733615730498648,0.09760439037039659,3325,0.028733615730498648
C4_close_above_C3_high,C6_low_excursion,-0.00014755304157574277,0.9932139744349237,-0.0286742260225133,0.09829937654212037,3325,0.0286742260225133
H4_same_direction,C5_high_excursion,-0.03597989944073271,0.03802419696565645,-0.02864532084996908,0.09863905502356951,3325,0.02864532084996908
H4_opposite_direction,C5_high_excursion,0.03597989944073271,0.03802419696565645,0.02864532084996908,0.09863905502356951,3325,0.02864532084996908
C6_range,C5_return,-0.02794880452981363,0.1071109827997815,-0.02862289626462035,0.09890322175881486,3325,0.02862289626462035
C2_return,C6_return,-0.014568851140532215,0.4010151328248858,-0.02849625210447301,0.10040573102332222,3325,0.02849625210447301
last2_bullish,C7_return,0.0004512752450491625,0.9792477534708772,-0.028447205963097716,0.10099247853743676,3325,0.028447205963097716
C2_range,C6_return,0.0017262502085236397,0.92073883512261,-0.02840510554274808,0.10149830814049651,3325,0.02840510554274808
C3_trades,C7_low_excursion,-0.009485627422398132,0.5845335972133858,-0.028222934141972047,0.10371034935872003,3325,0.028222934141972047
C2_volume,C5_high_excursion,-0.026588545578509506,0.12530916325374444,-0.028216127246100935,0.10379373938544972,3325,0.028216127246100935
C2_body_ratio,C5_high_excursion,-0.02083587968146679,0.22969920160276702,-0.02819401069427843,0.10406505287601395,3325,0.02819401069427843
C2_trades,C5_low_excursion,-0.001240796997006981,0.942983135355189,-0.028074607888934146,0.10553956050157592,3325,0.028074607888934146
C3_range,C7_low_excursion,0.06054692162879066,0.00047727242430577914,0.02801928793364221,0.10622830072053555,3325,0.02801928793364221
C1_trades,C6_return,0.006168043988250617,0.7221877684430438,-0.027985927903850454,0.1066453558735048,3325,0.027985927903850454
C3_return,C5_return,-0.009078044927478145,0.6007797210568022,-0.027965594361077494,0.10690019415277625,3325,0.027965594361077494
C4_volume,C6_low_excursion,0.0031229037307661358,0.8571461751037648,-0.027954687373582567,0.1070370889617002,3325,0.027954687373582567
H4_2_trades,C7_return,0.003956819616379753,0.8195868058856488,-0.0278149544028489,0.10880320235927109,3325,0.0278149544028489
C1_lower_wick_ratio,C7_low_excursion,-0.013301970431152303,0.4432155716649172,-0.027802917023398356,0.10895641689348676,3325,0.027802917023398356
C4_lower_wick,C5_high_excursion,-0.036969883928883084,0.03303031246111751,-0.027796275138248422,0.10904102932838097,3325,0.027796275138248422
C3_volume,C5_low_excursion,0.004099997017932922,0.813177028235931,-0.027792219133655642,0.10909272520196675,3325,0.027792219133655642
H4_range_ratio,C5_return,0.03970302306572136,0.0220543903407576,0.027750549919860753,0.10962494342699007,3325,0.027750549919860753
C4_body_vs_C3_body,C5_low_excursion,0.011981908983064116,0.489769437607108,-0.027435112950268074,0.11372066414004596,3325,0.027435112950268074
window_low,C6_low_excursion,-0.04840848900250403,0.005239033485458538,-0.027339033053033143,0.11499184147955886,3325,0.027339033053033143
C2_lower_wick_ratio,C5_return,-0.012352276915566814,0.4764484408820811,-0.02731557012555475,0.11530395688266153,3325,0.02731557012555475
C4_break_C3_low,C6_low_excursion,0.011508778142375747,0.5070737895653884,0.027286278704279632,0.11569453992007972,3325,0.027286278704279632
C4_body_vs_C3_body,C5_return,0.0026480796589723396,0.878683302684876,0.02723710681062337,0.1163525534542582,3325,0.02723710681062337
H4_2_upper_wick_ratio,C6_return,0.01052824045585276,0.5439328678134111,0.02717891385388617,0.11713507921545234,3325,0.02717891385388617
C1_upper_wick,C6_return,-0.010257751228911859,0.5543301870691653,-0.02708354321463864,0.1184264603605296,3325,0.02708354321463864
C1_lower_wick_ratio,C5_return,-0.019938922873707677,0.25038434894039896,-0.027075537299509997,0.11853537145576229,3325,0.027075537299509997
C4_body_vs_C3_body,C6_high_excursion,-0.0034134795118402656,0.844017393565119,0.027007324592109236,0.11946651210868002,3325,0.027007324592109236
C4_volume,C6_high_excursion,-0.02172672475097205,0.21038742502104896,-0.02695842117059041,0.12013758872171484,3325,0.02695842117059041
C4_break_C3_high,C5_high_excursion,0.05276384280162843,0.002338530312328744,0.026920955575950475,0.12065370303032026,3325,0.026920955575950475
C3_body_ratio,C6_return,-0.013524992235693463,0.43560780205632066,-0.026903280053019004,0.12089779693125796,3325,0.026903280053019004
C3_lower_wick,C6_high_excursion,-0.04108900767368972,0.01781612997165884,-0.026854020958796153,0.12158008916256817,3325,0.026854020958796153
last2_bullish,C7_high_excursion,0.011146782565036999,0.5205270923122081,-0.026735861652657462,0.1232289929668623,3325,0.026735861652657462
H4_1_lower_wick_ratio,C5_high_excursion,0.032544158041811745,0.06060324413774033,0.026722603680432718,0.12341509085015925,3325,0.026722603680432718
H4_1_return,C5_return,-0.018474047574473518,0.2868958952325473,-0.02671114571015099,0.1235760992979598,3325,0.02671114571015099
all_bearish,C5_high_excursion,-0.015809048063324192,0.3621329210150029,0.026567898036578726,0.12560288903045533,3325,0.026567898036578726
C3_trades,C6_low_excursion,-0.004041732085034447,0.8157839544000265,-0.026502223749337615,0.12654071816336337,3325,0.026502223749337615
C2_body_ratio,C6_return,0.030021229056953227,0.08347892894546735,0.026453528473620213,0.12723959836561505,3325,0.026453528473620213
C4_close_above_C3_high,C5_low_excursion,0.006282113723533661,0.7172685489176067,-0.026423322739422182,0.12767462083480483,3325,0.026423322739422182
H4_inside,C5_low_excursion,0.001897146729215102,0.9129218901020449,0.02638866786159352,0.12817514312431172,3325,0.02638866786159352
H4_bearish_engulf,C5_high_excursion,-0.003398603462281876,0.8446885040343614,0.026371094999599203,0.12842953089532153,3325,0.026371094999599203
C2_body,C7_low_excursion,0.0502672606673782,0.0037400322985864038,0.026354891237517587,0.12866444678046363,3325,0.026354891237517587
H4_bullish_engulf,C7_return,-0.004781763786816941,0.7828339161739967,-0.026286186772178425,0.12966420710706317,3325,0.026286186772178425
C3_body,C6_return,0.03518888734581846,0.042462811096002334,-0.026217143616926175,0.13067495892327927,3325,0.026217143616926175
C2_close_location,C7_low_excursion,-0.010404318712636832,0.54868423569357,-0.02617548074282923,0.13128782831032546,3325,0.02617548074282923
C2_return,C5_low_excursion,-0.009283461259405008,0.5925663684904273,-0.026113040737330687,0.13221050136451096,3325,0.026113040737330687
C4_trades,C5_high_excursion,0.0021740507456497193,0.9002742622636859,0.025942455862636122,0.13475682687949705,3325,0.025942455862636122
C1_upper_wick_ratio,C6_low_excursion,-0.0174444754720911,0.31461003736712617,-0.025856332219720075,0.13605670874102876,3325,0.025856332219720075
C4_upper_wick_ratio,C6_low_excursion,0.019626423634571285,0.25788751500935453,0.025683076219879128,0.13870098605262213,3325,0.025683076219879128
window_high,C5_high_excursion,-0.020404455540214913,0.23949165234550082,-0.025599480284701194,0.13999091775293188,3325,0.025599480284701194
C4_range,C5_high_excursion,-0.0542603768898671,0.0017484478604228393,-0.025561237034447046,0.14058409938994645,3325,0.025561237034447046
H4_1_trades,C6_return,0.006586527379333654,0.7041985522496131,-0.025530247021316555,0.1410661934224299,3325,0.025530247021316555
C4_open_location,C7_return,0.010772510320907869,0.5346274553355349,0.025528087064618128,0.14109984193484704,3325,0.025528087064618128
all_bullish,C5_return,-0.0026111890267005045,0.8803605683338234,-0.025454046540199213,0.14225700197610816,3325,0.025454046540199213
last2_bullish,C5_return,-5.402275247740843e-05,0.99751544528598,-0.025434693683216977,0.1425606601977256,3325,0.025434693683216977
H4_2_upper_wick_ratio,C7_high_excursion,0.024566773506565713,0.15669636431254516,0.02542862559287153,0.14265597461761853,3325,0.02542862559287153
C3_body,C5_return,0.024427611351058937,0.15905845343363706,-0.025390588627822216,0.14325455376245114,3325,0.025390588627822216
C4_break_C3_high,C7_low_excursion,9.235829891593786e-05,0.9957523724043313,-0.02538588839804427,0.14332865372857723,3325,0.02538588839804427
H4_2_lower_wick_ratio,C5_return,-0.024391837616723658,0.15966999373652235,-0.025375847674433134,0.14348704598990575,3325,0.025375847674433134
C4_close,C5_return,-0.03357336244646468,0.052898048915266956,-0.025143172328812937,0.1471951992920031,3325,0.025143172328812937
H4_2_close,C5_return,-0.03357336244646468,0.052898048915266956,-0.025143172328812937,0.1471951992920031,3325,0.025143172328812937
C2_body_ratio,C7_return,0.016901185221698097,0.32992099594140845,0.02512400978338288,0.1475038276239055,3325,0.02512400978338288
C4_lower_wick_ratio,C5_low_excursion,-0.005997725073187788,0.7295540776698193,-0.025120119422949543,0.14756654536561128,3325,0.025120119422949543
C4_inside_C3,C6_high_excursion,-0.010059989148643913,0.5619929611630111,-0.02508880090880669,0.1480721835138829,3325,0.02508880090880669
C2_lower_wick,C5_return,-0.018823260267539617,0.2778817303030728,-0.02497413568167304,0.14993475055067015,3325,0.02497413568167304
H4_inside,C6_high_excursion,-0.019980131276258358,0.24940641610339928,-0.024948410309639117,0.150355064009546,3325,0.024948410309639117
C1_lower_wick_ratio,C6_low_excursion,-0.010618838599483964,0.540472174548187,-0.02489939168916856,0.1511584386231019,3325,0.02489939168916856
C3_close_location,C7_return,-0.011170614847619253,0.5196357634447795,-0.024872888085163854,0.15159417024339727,3325,0.024872888085163854
timestamp,C7_high_excursion,0.04755885769557114,0.006089951837090672,0.024866447997015474,0.1517001925646542,3325,0.024866447997015474
C4_volume_ratio,C6_low_excursion,-0.0021529172795752274,0.9012386858298898,-0.024842083008903653,0.15210182093636776,3325,0.024842083008903653
C1_lower_wick_ratio,C6_return,-0.016414470294926226,0.34404027167055323,-0.024830805531019483,0.1522879906970014,3325,0.024830805531019483
H4_2_upper_wick_ratio,C7_return,0.016595001991874345,0.3387588073103235,0.024799440784950395,0.15280667473240298,3325,0.024799440784950395
C4_close_above_C3_high,C6_high_excursion,0.004383776601118039,0.8005100500453138,-0.02479789332182779,0.15283230012299115,3325,0.02479789332182779
H4_1_trades,C5_return,0.004615753903363769,0.7901940055871656,-0.024741667480593987,0.15376559646579027,3325,0.024741667480593987
C2_close_location,C7_high_excursion,-0.012902197667615942,0.4570409097441973,-0.024714716464779046,0.1542144906807223,3325,0.024714716464779046
H4_2_body_ratio,C5_high_excursion,-0.004934852110289125,0.7760638672770173,-0.02465993586508839,0.15512997933631548,3325,0.02465993586508839
C4_body_ratio,C6_return,-0.01783652969731682,0.3038559741769568,-0.024604699471567102,0.15605725563736234,3325,0.024604699471567102
H4_1_body,C7_low_excursion,0.06131353043393672,0.0004039193664133797,0.02452966425989202,0.15732362831022864,3325,0.02452966425989202
H4_2_low,C6_low_excursion,-0.046256312365215255,0.007637376174818023,-0.02452733833711637,0.15736300703855086,3325,0.02452733833711637
C4_volume_ratio,C7_low_excursion,0.0013160035913770093,0.9395336876264154,-0.024455496080034136,0.1585830030232051,3325,0.024455496080034136
H4_2_body_ratio,C7_high_excursion,-0.021013842425676287,0.22574389880139872,-0.024427003597222087,0.15906882797298583,3325,0.024427003597222087
C4_open_location,C6_return,0.0001602195740048164,0.9926314512558078,0.024384211353357728,0.1598005917641853,3325,0.024384211353357728
C3_upper_wick_ratio,C6_return,0.01844019229811264,0.2877801709087885,0.0243626522001227,0.16017022412589974,3325,0.0243626522001227
H4_1_close_location,C6_high_excursion,-0.004733908090250256,0.7849536498768189,-0.024280227809730003,0.16158935101905458,3325,0.024280227809730003
C4_upper_wick,C7_low_excursion,0.04500211139094578,0.00945118483424312,0.0242321197425265,0.1624220170754718,3325,0.0242321197425265
H4_1_body,C7_return,0.004899892020482537,0.7776084355679241,-0.024072195801030684,0.16521328174165206,3325,0.024072195801030684
H4_2_open_location,C6_low_excursion,0.005462513658486759,0.7528620180222367,0.02404095418238212,0.16576275250748093,3325,0.02404095418238212
C5_range,C6_high_excursion,0.00213414754334474,0.9020953630680366,-0.024023201852539453,0.1660755882786592,3325,0.024023201852539453
H4_1_volume,C5_low_excursion,0.016352187748376313,0.3458744755832671,-0.024008423008319194,0.16633636296675547,3325,0.024008423008319194
C4_lower_wick_ratio,C5_return,-0.01623183150940022,0.3494365433748896,-0.023988345863652998,0.16669111975813886,3325,0.023988345863652998
C4_upper_wick_ratio,C7_return,0.024863714569834217,0.15174520967496077,0.02394859408406065,0.16739519776677447,3325,0.02394859408406065
C3_C2_range_ratio,C6_high_excursion,-0.01773004837401642,0.30675232313134776,0.023943681516410364,0.1674823632935811,3325,0.023943681516410364
C4_close_below_C3_low,C7_low_excursion,0.010742562234136943,0.5357639894018299,0.023890519581580734,0.1684278163730351,3325,0.023890519581580734
H4_inside,C7_high_excursion,-0.022170187664297927,0.20122411917203198,-0.023885782816088576,0.16851225079242987,3325,0.023885782816088576
H4_2_lower_wick,C6_low_excursion,0.05432287856666705,0.0017270785112783711,0.0238667999945782,0.16885094452859578,3325,0.0238667999945782
H4_2_upper_wick,C6_return,0.030175720777146718,0.08190137112230521,0.023695680532750285,0.1719271540370597,3325,0.023695680532750285
C1_upper_wick_ratio,C5_return,-0.01958461651100405,0.25890301068487714,-0.023684221323364462,0.17213464374048437,3325,0.023684221323364462
C4_high,C5_return,-0.03293817217595181,0.05755017419619031,-0.02363676223451913,0.1729959704085161,3325,0.02363676223451913
C2_upper_wick,C5_low_excursion,0.05211530529499557,0.0026468468320194638,0.023632192758418415,0.17307907070003908,3325,0.023632192758418415
H4_2_upper_wick_ratio,C7_low_excursion,0.009256489231440576,0.5936418764552975,0.02358548334072148,0.17393023756226422,3325,0.02358548334072148
C4_lower_wick,C5_low_excursion,0.02998920295269621,0.0838090150585464,-0.02358164523835682,0.17400031646736422,3325,0.02358164523835682
C4_upper_wick_ratio,C7_low_excursion,0.029335601441542465,0.09077928448192366,0.02350639887185856,0.17537848140688297,3325,0.02350639887185856
C3_C2_range_ratio,C6_return,-0.004762163108781077,0.7837019202649987,0.023492270916413923,0.17563814529811514,3325,0.023492270916413923
C4_close_below_C3_low,C6_high_excursion,-0.01931562937048097,0.2655029325672075,0.023479268727997958,0.17587737140832876,3325,0.023479268727997958
C4_low,C6_low_excursion,-0.04481709245421844,0.00974901755017962,-0.023451604687930106,0.17638716760387163,3325,0.023451604687930106
C3_return,C6_low_excursion,-0.010569943739513137,0.5423385065205469,-0.023444897259478674,0.17651093855812472,3325,0.023444897259478674
H4_2_lower_wick_ratio,C5_high_excursion,-0.02011222999679579,0.24628952789047676,-0.023430564166697285,0.17677564134487933,3325,0.023430564166697285
window_high,C5_low_excursion,-0.011661809894279888,0.5014418846763833,0.02341788769553787,0.17700999601226627,3325,0.02341788769553787
C4_close_above_C3_high,C7_high_excursion,-0.0014318724277340273,0.9342214549391074,-0.02339739796751582,0.17738928637056556,3325,0.02339739796751582
H4_1_lower_wick_ratio,C6_return,-0.0139333554893894,0.42187454060414825,-0.023312798534047295,0.17896173443454977,3325,0.023312798534047295
C4_volume_ratio,C7_high_excursion,0.005744637421392408,0.7405461915908075,0.02325085585779296,0.18011961629745465,3325,0.02325085585779296
C4_body_ratio,C6_low_excursion,-0.020121319018179547,0.24607607898534406,-0.02323597323130714,0.18039864134688194,3325,0.02323597323130714
H4_2_upper_wick_ratio,C6_low_excursion,4.967605991353964e-05,0.9977153529954585,0.023210716426616835,0.18087289962785247,3325,0.023210716426616835
H4_1_body_ratio,C6_high_excursion,-0.03819070799806776,0.02765408177267595,-0.023111626906174312,0.18274248579672608,3325,0.023111626906174312
C1_volume,C5_return,0.02876776031975343,0.09720660637185213,-0.022997347302028393,0.18491640868300405,3325,0.022997347302028393
C3_close_location,C7_high_excursion,-0.011548165020309293,0.5056210983415574,-0.022954326241936347,0.18573972769984498,3325,0.022954326241936347
C1_range,C7_low_excursion,0.035938869047354674,0.03824432615823153,-0.022928213942632707,0.1862407733646993,3325,0.022928213942632707
timestamp,C7_low_excursion,0.04925966385469027,0.004495715179297566,0.02286440374197219,0.18746937038140302,3325,0.02286440374197219
C3_lower_wick_ratio,C5_low_excursion,0.02036440431900159,0.24041543947998859,-0.022861062528388498,0.18753386625756557,3325,0.022861062528388498
H4_1_close_location,C7_return,-0.012791738121193684,0.4609031956583365,-0.0228419906379455,0.1879023268983765,3325,0.0228419906379455
H4_2_open_location,C7_low_excursion,-0.000701320947917413,0.9677543488984554,0.022836266244332944,0.1880130238244423,3325,0.022836266244332944
C3_low,C6_low_excursion,-0.04485195946755635,0.009692259399651171,-0.022813398823112663,0.18845570830918318,3325,0.022813398823112663
C4_close,C6_low_excursion,-0.04305174285382995,0.01303900381321187,-0.022770264179641123,0.18929283185284465,3325,0.022770264179641123
H4_2_close,C6_low_excursion,-0.04305174285382995,0.01303900381321187,-0.022770264179641123,0.18929283185284465,3325,0.022770264179641123
C3_trades,C5_high_excursion,-0.047158874053461614,0.006532060912278718,-0.0227453833480491,0.18977694384989086,3325,0.0227453833480491
C4_low,C5_return,-0.03273758528893027,0.059088084859275004,-0.022692838197606462,0.19080232175296033,3325,0.022692838197606462
C4_return,C5_low_excursion,0.005823531127788542,0.7371138714544836,-0.02263454890083927,0.19194455491396464,3325,0.02263454890083927
H4_1_upper_wick_ratio,C5_return,0.012176962298348271,0.4827291138168167,0.022519768301342925,0.19420846676139936,3325,0.022519768301342925
H4_1_low,C6_low_excursion,-0.04522312273015272,0.009106065213576355,-0.022499021371331154,0.19461975730546952,3325,0.022499021371331154
C1_trades,C7_low_excursion,-0.02544256745146522,0.14243705597527231,-0.022496389531061207,0.1946719769587966,3325,0.022496389531061207
C3_C2_range_ratio,C7_return,-0.009768729753170191,0.5733708289384919,0.02247672013415748,0.1950625726315107,3325,0.02247672013415748
C4_upper_wick_ratio,C6_high_excursion,0.03162102267243571,0.06828409741747689,0.022431775414799016,0.1959572422448948,3325,0.022431775414799016
C4_trades,C7_return,0.0010909257572694168,0.9498602982121138,-0.02230247971230296,0.1985477569825725,3325,0.02230247971230296
C1_upper_wick,C7_low_excursion,0.013448392070749148,0.4382122778506434,-0.02229202480655172,0.19875831569355512,3325,0.02229202480655172
C2_trades,C6_low_excursion,-0.009532391475254531,0.5826827322603302,-0.02212927457452853,0.20205712152030383,3325,0.02212927457452853
C3_C4_return,C5_low_excursion,0.00927636148287459,0.5928493850252781,-0.022095480551178954,0.20274707008444398,3325,0.022095480551178954
C3_upper_wick_ratio,C5_high_excursion,0.04064245323217853,0.019096322721877123,0.021868209452853782,0.20743170339399916,3325,0.021868209452853782
H4_2_low,C5_return,-0.033138758748627414,0.056045678261644236,-0.021803432800684645,0.20878117755886397,3325,0.021803432800684645
H4_1_return,C6_return,-0.008656099816730175,0.6178098641690666,-0.02168366060406617,0.2112930855560847,3325,0.02168366060406617
C4_vs_avg_range,C5_return,0.011451942614578534,0.5091738896755903,0.021669723099543934,0.21158680088896176,3325,0.021669723099543934
H4_1_high,C5_high_excursion,-0.018132780837477373,0.2958936079854455,-0.021668094224160415,0.2116211466272398,3325,0.021668094224160415
C3_lower_wick,C6_low_excursion,0.05376652127128924,0.001926036956001615,0.021627991842163848,0.21246799824705584,3325,0.021627991842163848
H4_2_open_location,C5_return,-0.003725595776795234,0.8299635620846049,0.021610140570996205,0.21284575376110237,3325,0.021610140570996205
C2_open_location,C5_return,0.017911936744501956,0.3018158807389455,0.021538034359285637,0.2143765457535812,3325,0.021538034359285637
H4_return_change,C5_low_excursion,0.006337683397657544,0.7148763495100044,-0.021478096583781425,0.2156550324888027,3325,0.021478096583781425
C2_return,C7_return,-0.005542108363735199,0.7493808654156376,-0.021373389489745754,0.21790161279217243,3325,0.021373389489745754
C4_open,C5_return,-0.032066061676209505,0.06448677244067949,-0.021364851518087147,0.21808554104849925,3325,0.021364851518087147
C2_volume,C5_low_excursion,0.012981823867727787,0.4542680401023277,-0.0213638506447641,0.2181071095465353,3325,0.0213638506447641
C2_low,C6_low_excursion,-0.04399116403565947,0.011182976769609125,-0.021332101654964738,0.21879208552220397,3325,0.021332101654964738
C4_upper_wick,C7_high_excursion,-0.01928515351583266,0.2662579341373435,-0.02130421620172823,0.2193949795446695,3325,0.02130421620172823
window_low,C5_return,-0.032884912180310644,0.057955241660996235,-0.02130219060374218,0.21943882013448823,3325,0.02130219060374218
C4_upper_wick_ratio,C5_return,0.016260712777255083,0.3485796566166833,0.0212851883745307,0.21980705202172884,3325,0.0212851883745307
C3_close,C5_return,-0.03220375005665665,0.06334784808278149,-0.02127214528637535,0.2200898376740867,3325,0.02127214528637535
C2_body_ratio,C5_low_excursion,-0.00283325215451011,0.8702726383440941,0.021224419223143224,0.22112680453315162,3325,0.021224419223143224
C4_open,C6_low_excursion,-0.04279287185991563,0.013596146437892361,-0.02122096252512163,0.22120204557458675,3325,0.02122096252512163
C3_low,C5_return,-0.033378151571575684,0.05429311409369612,-0.021217105048353,0.22128603191504,3325,0.021217105048353
H4_2_high,C5_return,-0.031051449651038163,0.07341013647536758,-0.021213383274809063,0.22136708532731184,3325,0.021213383274809063
H4_1_upper_wick,C7_return,0.01656716117114848,0.3395698823340098,-0.021205874455676166,0.22153067838807727,3325,0.021205874455676166
C4_C3_range_ratio,C7_return,-0.0025802204545708426,0.8817689968665733,0.02105231539387101,0.22489524680374354,3325,0.02105231539387101
C3_close,C6_low_excursion,-0.0429652033363315,0.01322296646308124,-0.020985675793973736,0.2263666567361724,3325,0.020985675793973736
H4_1_high,C5_low_excursion,-0.014613056668589468,0.3995875421182671,0.02096282071823423,0.22687287702810505,3325,0.02096282071823423
C4_upper_wick,C5_return,-0.008783604503801758,0.6126413826755345,0.020909857928226375,0.22804905773758916,3325,0.020909857928226375
H4_1_upper_wick,C6_low_excursion,0.034194529345079314,0.048656669561329725,0.020888485433684108,0.22852491879799564,3325,0.020888485433684108
H4_2_high,C5_high_excursion,-0.015929902921980467,0.35847444620149105,-0.02086021630082761,0.22915541938868836,3325,0.02086021630082761
C7_range,C6_return,-0.03886947171386088,0.025004882274440084,-0.020856643772687426,0.2292351872597067,3325,0.020856643772687426
H4_1_trades,C7_low_excursion,-0.027445088758661494,0.11358931637741007,-0.020483139854555434,0.23768407987422724,3325,0.020483139854555434
C2_open_location,C6_high_excursion,0.003528036887163559,0.8388531375704229,0.02047742531882708,0.23781503158031336,3325,0.02047742531882708
H4_2_upper_wick,C7_return,0.02751502057830215,0.1126719004810742,0.020415241697021972,0.23924329629304905,3325,0.020415241697021972
C1_body_ratio,C6_high_excursion,0.009118753719329199,0.5991479428194542,0.020398473613427566,0.23962946717841926,3325,0.020398473613427566
C1_low,C6_low_excursion,-0.043792845106175954,0.011554012733244835,-0.02038451153316513,0.23995135050328104,3325,0.02038451153316513
H4_2_range,C5_return,0.026502239251725405,0.12654049614794863,0.020361970039274226,0.24047166727716773,3325,0.020361970039274226
C2_C1_range_ratio,C7_return,-0.016848764636463665,0.33142340499699446,0.020184372738093235,0.24459887777853936,3325,0.020184372738093235
C4_high,C6_low_excursion,-0.04083101602419069,0.018546255593231968,-0.02016561739154582,0.2450376201186803,3325,0.02016561739154582
H4_bearish_engulf,C7_high_excursion,0.004054355674051028,0.8152189678279205,0.020052877646991263,0.24768656273546608,3325,0.020052877646991263
C2_close_location,C5_high_excursion,-0.002070216870592905,0.9050140984146645,-0.01998781652190388,0.24922433012780973,3325,0.01998781652190388
H4_2_return,C5_low_excursion,0.007116652388352745,0.6816467052094825,-0.019879824334744837,0.2517915060139089,3325,0.019879824334744837
direction_sum,C6_low_excursion,0.00037034724818205437,0.9829686642059621,-0.019877655621668627,0.2518432484873418,3325,0.019877655621668627
C2_body_ratio,C5_return,0.006357830548051668,0.7140097314991032,0.019875077981353396,0.2519047570342185,3325,0.019875077981353396
C6_range,C7_high_excursion,0.029776496280464294,0.08602822806707729,-0.01985223396661042,0.25245032643994897,3325,0.01985223396661042
C4_close_above_C3_high,C5_return,0.0072071166127874965,0.6778258672386757,-0.019832925819926323,0.2529120923769876,3325,0.019832925819926323
C3_high,C5_return,-0.030711517835723644,0.07661654507194501,-0.019683871796675693,0.25649660727008816,3325,0.019683871796675693
C4_body,C6_low_excursion,0.056064430738842944,0.0012200064209329118,0.01965594942199496,0.2571719988899831,3325,0.01965594942199496
C4_close,C5_high_excursion,-0.012630445897218305,0.466575492517058,-0.019633412224370057,0.2577180317834871,3325,0.019633412224370057
H4_2_close,C5_high_excursion,-0.012630445897218305,0.466575492517058,-0.019633412224370057,0.2577180317834871,3325,0.019633412224370057
C3_high,C5_high_excursion,-0.015636270075387645,0.36740364015987403,-0.019616928592591565,0.2581179070361426,3325,0.019616928592591565
C4_volume_ratio,C5_return,0.00341908281949485,0.8437646381330101,-0.01960434398850404,0.25842348538210025,3325,0.01960434398850404
H4_2_open,C6_low_excursion,-0.042276917445700696,0.0147696186873755,-0.019588847445510916,0.25880011544536624,3325,0.019588847445510916
