timestamp,C4_close,prior_8h_high,prior_8h_low,prior_8h_range_pips,C5_close,C5_high,C5_low,C5_close_position_pct_8h,C5_high_position_pct_8h,C5_low_position_pct_8h,C5_high_zone_8h,C5_low_zone_8h,C5_breaks_prior_8h_high,C5_breaks_prior_8h_low,C5_high_break_only,C5_low_break_only,C5_break_side,C5_high_sweep_reject_prior_8h,C5_low_sweep_reject_prior_8h,C5_high_distance_from_prior_8h_high_pips,C5_low_distance_from_prior_8h_low_pips,C5_range_pips,C6_range_pips,C4_to_C5_high_pips,C4_to_C5_low_pips,MFE_long_C4_close_C5C6_pips,MAE_long_C4_close_C5C6_pips,MFE_short_C4_close_C5C6_pips,MAE_short_C4_close_C5C6_pips,C6_extend_above_C5_high_pips,C6_extend_below_C5_low_pips,C6_close_from_C5_high_pips,C6_close_from_C5_low_pips,MFE_long_C5_high_pips,MAE_long_C5_high_pips,MFE_short_C5_low_pips,MAE_short_C5_low_pips,max_projection_up_C5C6_from_C5_high_pips,max_projection_down_C5C6_from_C5_low_pips,C6_breaks_C5_high,C6_breaks_C5_low,C6_close_above_C5_high,C6_close_below_C5_low,C6_inside_C5_range,C6_high_sweep_C5_high_reject,C6_low_sweep_C5_low_reject,up_from_C5_high_touch_50_pips_bar,down_from_C5_low_touch_50_pips_bar,up_from_C5_high_touch_100_pips_bar,down_from_C5_low_touch_100_pips_bar,up_from_C5_high_touch_250_pips_bar,down_from_C5_low_touch_250_pips_bar,up_from_C5_high_touch_500_pips_bar,down_from_C5_low_touch_500_pips_bar,up_from_C5_high_touch_750_pips_bar,down_from_C5_low_touch_750_pips_bar,up_from_C5_high_touch_800_pips_bar,down_from_C5_low_touch_800_pips_bar,up_from_C5_high_touch_1000_pips_bar,down_from_C5_low_touch_1000_pips_bar,up_from_C5_high_touch_1500_pips_bar,down_from_C5_low_touch_1500_pips_bar,up_from_C5_high_touch_2000_pips_bar,down_from_C5_low_touch_2000_pips_bar
1784786400000000,65431.8,66227.8,65431.8,79600.0,65668.08,65682.14,65401.02,29.68341708542699,31.449748743718153,0.0,25-40%,0-10%,0,1,0,1,-1,0,1,0.0,3078.000000000611,28112.000000000262,21747.000000000116,25033.99999999965,3078.000000000611,31833.99999999965,3078.000000000611,3078.000000000611,31833.99999999965,6800.0,0.0,-14915.999999999622,13196.00000000064,6800.0,14947.000000000116,0.0,34912.00000000026,6800.0,0.0,1,0,0,0,1,1,0,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,
1784793600000000,65668.08,65776.13,65401.02,37511.000000000786,65532.98,65750.14,65532.67,35.179014155848584,93.07136573271715,35.09637173095857,90-100%,25-40%,0,0,0,0,0,0,0,0.0,0.0,21747.000000000116,61748.999999999796,8205.999999999767,13541.00000000035,8205.999999999767,81276.0000000002,81276.0000000002,8205.999999999767,0.0,67734.99999999985,-85315.00000000015,-63568.00000000003,0.0,89481.99999999997,67734.99999999985,0.0,0.0,67734.99999999985,0,1,0,1,0,0,0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0
1784800800000000,65532.98,65776.13,65401.02,37511.000000000786,64896.99,65472.81,64855.32,0.0,19.138386073418296,0.0,10-25%,0-10%,0,1,0,1,-1,0,0,0.0,54569.99999999971,61748.999999999796,37522.99999999959,-6017.000000000553,67766.00000000035,0.0,75926.0000000002,75926.0000000002,0.0,0.0,8159.9999999998545,-53502.99999999988,8245.999999999913,0.0,69908.99999999965,8159.9999999998545,29362.999999999738,0.0,8159.9999999998545,0,1,0,0,1,0,1,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0
1784808000000000,64896.99,65776.13,64855.32,92081.0000000005,64937.78,65148.95,64773.72,8.955159044753932,31.88822884199735,0.0,25-40%,0-10%,0,1,0,1,-1,0,1,0.0,8159.9999999998545,37522.99999999959,22780.999999999767,25195.999999999913,12326.99999999968,25195.999999999913,25898.999999999796,25898.999999999796,25195.999999999913,0.0,13572.000000000116,-51094.99999999971,-13572.000000000116,0.0,51094.99999999971,13572.000000000116,9208.99999999965,0.0,13572.000000000116,0,1,0,1,0,0,0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0
1784815200000000,64937.78,65750.14,64773.72,97641.99999999983,64638.0,64865.81,64638.0,0.0,9.43139222875368,0.0,0-10%,0-10%,0,1,0,1,-1,0,0,0.0,13572.000000000116,22780.999999999767,27191.00000000035,-7197.000000000116,29977.999999999884,0.0,31593.00000000003,31593.00000000003,0.0,2795.0000000004366,1615.0000000001455,-17880.999999999767,4900.0,2795.0000000004366,24395.999999999913,1615.0000000001455,25576.000000000204,2795.0000000004366,1615.0000000001455,1,1,0,0,1,1,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,
1784822400000000,64638.0,65750.14,64638.0,111213.99999999994,64687.0,64893.76,64621.85,4.405920117970761,22.99710468106553,0.0,10-25%,0-10%,0,1,0,1,-1,0,1,0.0,1615.0000000001455,27191.00000000035,28162.999999999738,25576.000000000204,1615.0000000001455,51094.99999999971,1615.0000000001455,1615.0000000001455,51094.99999999971,25518.999999999505,0.0,13777.999999999884,40969.00000000023,25518.999999999505,2644.000000000233,0.0,52709.999999999854,25518.999999999505,0.0,1,0,1,0,0,0,0,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,
1784829600000000,64687.0,65472.81,64621.85,85095.99999999991,65031.54,65148.95,64867.32,48.14444862273229,61.94180690044174,28.846244241797663,60-75%,25-40%,0,0,0,0,0,0,0,0.0,0.0,28162.999999999738,14052.999999999884,46194.99999999971,-18031.99999999997,46200.0,0.0,0.0,46200.0,5.000000000291038,0.0,-10982.999999999447,17180.00000000029,5.000000000291038,14047.999999999593,0.0,28168.00000000003,5.000000000291038,0.0,1,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,
1784836800000000,65031.54,65148.95,64621.85,52709.999999999854,65039.12,65149.0,65008.47,79.1633466135468,100.0,73.34851071902935,90-100%,60-75%,1,0,1,0,1,1,0,5.000000000291038,0.0,14052.999999999884,29929.000000000087,11745.999999999913,2306.999999999971,11745.999999999913,23954.000000000087,23954.000000000087,11745.999999999913,0.0,21647.000000000116,-13438.999999999942,613.9999999999418,0.0,35700.0,21647.000000000116,8281.99999999997,0.0,21647.000000000116,0,1,0,0,1,0,1,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0
1784844000000000,65039.12,65149.0,64621.85,52715.000000000146,65014.61,65091.29,64792.0,74.50630750260855,89.05245186379608,32.277340415441714,75-90%,25-40%,0,0,0,0,0,0,0,0.0,0.0,29929.000000000087,42844.99999999971,5216.999999999825,24712.000000000262,29825.999999999476,24712.000000000262,24712.000000000262,29825.999999999476,24608.99999999965,0.0,23736.00000000006,53665.000000000146,24608.99999999965,18236.00000000006,0.0,54537.99999999974,24608.99999999965,0.0,1,0,1,0,0,0,0,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,
1784851200000000,65014.61,65149.0,64621.85,52715.000000000146,65328.65,65337.38,64908.93,100.0,100.0,54.4588826709667,90-100%,50-60%,1,0,1,0,1,0,0,18837.999999999738,0.0,42844.99999999971,10977.999999999884,32276.99999999968,10568.00000000003,32276.99999999968,10568.00000000003,10568.00000000003,32276.99999999968,0.0,0.0,-7309.9999999998545,35534.999999999854,0.0,11850.999999999476,0.0,41972.00000000012,0.0,0.0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,
1784858400000000,65328.65,65337.38,64792.0,54537.99999999974,65264.28,65328.65,65218.87,86.59650152187486,98.39928123510286,78.27019692691421,90-100%,75-90%,0,0,0,0,0,0,0,0.0,0.0,10977.999999999884,50084.999999999854,0.0,10977.999999999884,41534.999999999854,10977.999999999884,10977.999999999884,41534.999999999854,41534.999999999854,0.0,4011.000000000058,14988.999999999942,41534.999999999854,8550.0,0.0,52512.99999999974,41534.999999999854,0.0,1,0,1,0,0,0,0,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,
1784865600000000,65264.28,65337.38,64792.0,54537.99999999974,65368.76,65744.0,65243.15,100.0,100.0,82.72213869228861,90-100%,75-90%,1,0,1,0,1,0,0,40662.00000000026,0.0,50084.999999999854,52179.00000000009,47972.00000000012,2112.999999999738,47972.00000000012,34219.99999999971,34219.99999999971,47972.00000000012,0.0,32106.99999999997,-69690.00000000015,-19605.00000000029,0.0,82191.99999999983,32106.99999999997,20072.000000000116,0.0,32106.99999999997,0,1,0,1,0,0,0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0
1784872800000000,65368.76,65744.0,64792.0,95200.0,65047.1,65443.87,64922.08,26.796218487394807,68.4737394957986,13.66386554621867,60-75%,10-25%,0,0,0,0,0,0,0,0.0,0.0,52179.00000000009,17116.00000000035,7511.000000000058,44668.00000000003,7511.000000000058,47176.000000000204,47176.000000000204,7511.000000000058,0.0,2508.0000000001746,-48281.000000000495,3897.9999999995925,0.0,54687.00000000026,2508.0000000001746,14608.000000000175,0.0,2508.0000000001746,0,1,0,0,1,0,1,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0
1784880000000000,65047.1,65744.0,64908.93,83506.99999999997,64961.06,65068.16,64897.0,6.242590441519561,19.06786257439535,0.0,10-25%,0-10%,0,1,0,1,-1,0,1,0.0,1193.000000000029,17116.00000000035,112386.00000000006,2106.0000000004948,15009.999999999854,2106.0000000004948,114709.99999999985,114709.99999999985,2106.0000000004948,0.0,99700.0,-100470.00000000044,-83354.00000000009,0.0,116816.00000000035,99700.0,12686.000000000058,0.0,99700.0,0,1,0,1,0,0,0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0
1784887200000000,64961.06,65744.0,64897.0,84700.0,64063.46,65023.86,63900.0,0.0,14.977567886658866,0.0,10-25%,0-10%,0,1,0,1,-1,0,0,0.0,99700.0,112386.00000000006,53175.999999999476,6280.000000000291,106105.99999999977,6280.000000000291,126572.99999999959,126572.99999999959,6280.000000000291,0.0,20466.999999999825,-95984.99999999985,16401.000000000204,0.0,132852.99999999988,20466.999999999825,32708.99999999965,0.0,20466.999999999825,0,1,0,0,1,0,1,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0
1784894400000000,64063.46,65744.0,63900.0,184400.0,64064.01,64227.09,63695.33,8.894251626898159,17.738069414316513,0.0,10-25%,0-10%,0,1,0,1,-1,0,1,0.0,20466.999999999825,53175.999999999476,20769.000000000233,16362.999999999738,36812.99999999974,16362.999999999738,36812.99999999974,36812.99999999974,16362.999999999738,0.0,0.0,-12713.999999999942,40461.999999999534,0.0,32186.999999999534,0.0,41758.000000000175,0.0,0.0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,
1784901600000000,64064.01,65443.87,63695.33,174854.0000000001,64099.95,64112.91,63905.22,23.140448602834088,23.881638395461444,12.003728825191263,10-25%,10-25%,0,0,0,0,0,0,0,0.0,0.0,20769.000000000233,10859.999999999854,4890.0000000001455,15879.000000000087,14454.999999999563,15879.000000000087,15879.000000000087,14454.999999999563,9564.999999999418,0.0,553.9999999993597,21322.999999999593,9564.999999999418,1295.0000000004366,0.0,30333.99999999965,9564.999999999418,0.0,1,0,1,0,0,0,0,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,
1784908800000000,64099.95,65068.16,63695.33,137283.00000000017,64118.45,64208.56,64099.96,30.821004785734203,37.38481822221217,29.474151934325217,25-40%,25-40%,0,0,0,0,0,0,0,0.0,0.0,10859.999999999854,6056.000000000495,10861.000000000058,-1.0000000002037268,10861.000000000058,0.0,0.0,10861.000000000058,0.0,0.0,-6487.999999999738,4372.000000000116,0.0,10725.0,0.0,6191.000000000349,0.0,0.0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,
1784916000000000,64118.45,65023.86,63695.33,132852.99999999988,64143.68,64161.87,64101.31,33.747826545128746,35.1170090250127,30.558587310786834,25-40%,25-40%,0,0,0,0,0,0,0,0.0,0.0,6056.000000000495,9650.999999999476,4342.000000000553,1713.9999999999418,4342.000000000553,5332.999999999447,5332.999999999447,4342.000000000553,0.0,3618.9999999995052,-6159.000000000378,-102.99999999988358,0.0,9675.0,3618.9999999995052,6031.999999999971,0.0,3618.9999999995052,0,1,0,1,0,0,0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0
1784923200000000,64143.68,64227.09,63695.33,53175.999999999476,64100.28,64161.63,64065.12,76.15277568828063,87.68993530916207,69.54077027230414,75-90%,60-75%,0,0,0,0,0,0,0,0.0,0.0,9650.999999999476,14894.000000000233,1794.999999999709,7855.999999999767,1794.999999999709,18295.999999999913,18295.999999999913,1794.999999999709,0.0,10440.000000000146,-11580.999999999767,-1930.000000000291,0.0,20090.99999999962,10440.000000000146,4454.000000000087,0.0,10440.000000000146,0,1,0,1,0,0,0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0
1784930400000000,64100.28,64208.56,63905.22,30333.99999999965,64045.82,64109.66,63960.72,46.35062965649112,67.39632095998044,18.296301180194053,60-75%,10-25%,0,0,0,0,0,0,0,0.0,0.0,14894.000000000233,9630.000000000291,938.0000000004657,13955.999999999767,938.0000000004657,14200.0,14200.0,938.0000000004657,0.0,244.00000000023283,-6865.0000000001455,8029.000000000087,0.0,15138.000000000466,244.00000000023283,9386.000000000058,0.0,244.00000000023283,0,1,0,0,1,0,1,,2.0,,2.0,,,,,,,,,,,,,,
1784937600000000,64045.82,64208.56,63960.72,24783.99999999965,64041.01,64054.58,63958.28,32.39590058102082,37.871207230472045,0.0,25-40%,0-10%,0,1,0,1,-1,0,1,0.0,244.00000000023283,9630.000000000291,18038.99999999994,876.0000000002037,8754.000000000087,6965.0000000001455,11073.999999999796,11073.999999999796,6965.0000000001455,6088.999999999942,2319.999999999709,-7958.000000000175,1672.0000000001164,6088.999999999942,11950.0,2319.999999999709,15719.000000000233,6088.999999999942,2319.999999999709,1,1,0,0,1,1,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1784944800000000,64041.01,64161.87,63958.28,20359.00000000038,63975.0,64115.47,63935.08,8.212584115133776,77.2090967139837,0.0,75-90%,0-10%,0,1,0,1,-1,0,1,0.0,2319.999999999709,18038.99999999994,6779.000000000087,7445.999999999913,10593.00000000003,7445.999999999913,10781.000000000495,10781.000000000495,7445.999999999913,0.0,188.00000000046566,-13576.000000000204,4462.999999999738,0.0,18227.000000000407,188.00000000046566,6590.999999999622,0.0,188.00000000046566,0,1,0,0,1,0,1,,2.0,,2.0,,,,,,,,,,,,,,
1784952000000000,63975.0,64161.63,63935.08,22654.999999999563,63979.71,64000.99,63933.2,19.699845508716944,29.0929154711973,0.0,25-40%,0-10%,0,1,0,1,-1,0,1,0.0,188.00000000046566,6779.000000000087,15148.999999999796,2598.9999999997963,4180.000000000291,2598.9999999997963,17350.0,17350.0,2598.9999999997963,0.0,13169.999999999709,-9434.999999999854,-2655.999999999767,0.0,19948.999999999796,13169.999999999709,1979.0000000000873,0.0,13169.999999999709,0,1,0,1,0,0,0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0
1784959200000000,63979.71,64115.47,63933.2,18227.000000000407,63906.64,63952.99,63801.5,0.0,10.857519065123405,0.0,10-25%,0-10%,0,1,0,1,-1,0,0,0.0,13169.999999999709,15148.999999999796,8012.999999999738,-2672.0000000001164,17820.999999999913,5166.999999999825,17820.999999999913,17820.999999999913,5166.999999999825,7838.999999999942,0.0,5479.000000000087,20627.999999999884,7838.999999999942,173.99999999979627,0.0,22987.999999999738,7838.999999999942,0.0,1,0,1,0,0,0,0,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,
1784966400000000,63906.64,64115.47,63801.5,31397.000000000116,64007.78,64031.38,63951.25,65.70054463802212,73.21718635538316,47.69563971080022,60-75%,40-50%,0,0,0,0,0,0,0,0.0,0.0,8012.999999999738,18626.99999999968,12473.999999999796,-4461.000000000058,28336.00000000006,0.0,0.0,28336.00000000006,15862.000000000262,0.0,15643.00000000003,23655.999999999767,15862.000000000262,2764.999999999418,0.0,23875.0,15862.000000000262,0.0,1,0,1,0,0,0,0,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,
1784973600000000,64007.78,64115.47,63801.5,31397.000000000116,64187.81,64190.0,64003.73,100.0,100.0,64.41061247890005,90-100%,60-75%,1,0,1,0,1,0,0,7452.999999999884,0.0,18626.99999999968,14150.0,18222.000000000116,404.99999999956344,21722.000000000116,404.99999999956344,404.99999999956344,21722.000000000116,3500.0,0.0,-5202.999999999884,13423.999999999796,3500.0,10650.0,0.0,22126.99999999968,3500.0,0.0,1,0,0,0,1,1,0,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,
1784980800000000,64187.81,64190.0,63801.5,38850.0,64137.97,64225.0,64083.5,86.60746460746492,100.0,72.58687258687259,90-100%,60-75%,1,0,1,0,1,1,0,3500.0,0.0,14150.0,82083.00000000017,3719.000000000233,10430.999999999767,73115.00000000015,10430.999999999767,10430.999999999767,73115.00000000015,69395.99999999991,0.0,51.99999999967986,14201.99999999968,69395.99999999991,12687.000000000262,0.0,83545.99999999991,69395.99999999991,0.0,1,0,1,0,0,0,0,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,
1784988000000000,64137.97,64225.0,63801.5,42350.0,64225.52,64918.96,64098.13,100.0,100.0,70.04250295159325,90-100%,60-75%,1,0,1,0,1,0,0,69395.99999999991,0.0,82083.00000000017,3902.0000000004075,78098.9999999998,3984.0000000003783,78098.9999999998,3984.0000000003783,3984.0000000003783,78098.9999999998,0.0,0.0,-54162.99999999974,27920.000000000437,0.0,58065.000000000146,0.0,27920.000000000437,0.0,0.0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,
1784995200000000,64225.52,64918.96,63951.25,96770.99999999991,64377.33,64377.33,64338.31,44.02971964741525,44.02971964741525,39.997519918157096,40-50%,25-40%,0,0,0,0,0,0,0,0.0,0.0,3902.0000000004075,8725.999999999476,15181.000000000495,-11279.000000000087,15181.000000000495,0.0,0.0,15181.000000000495,0.0,10511.999999999534,-6934.000000000378,-3031.999999999971,0.0,14413.999999999942,10511.999999999534,0.0,0.0,10511.999999999534,0,1,0,1,0,0,0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0
1785002400000000,64377.33,64918.96,64003.73,91522.99999999959,64307.99,64320.45,64233.19,33.24410257530852,34.60550899773776,25.07129355462563,25-40%,25-40%,0,0,0,0,0,0,0,0.0,0.0,8725.999999999476,3397.0000000001164,-5688.000000000466,14413.999999999942,0.0,14413.999999999942,14413.999999999942,0.0,3055.000000000291,0.0,3055.000000000291,11780.999999999767,3055.000000000291,341.9999999998254,0.0,11780.999999999767,3055.000000000291,0.0,1,0,1,0,0,0,0,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,
1785009600000000,64307.99,64918.96,64083.5,83545.99999999991,64351.0,64351.0,64317.03,32.018289325641,32.018289325641,27.952265817633286,25-40%,25-40%,0,0,0,0,0,0,0,0.0,0.0,3397.0000000001164,20000.0,4301.000000000204,-904.0000000000873,19201.000000000204,798.9999999997963,798.9999999997963,19201.000000000204,14900.0,1702.9999999998836,3087.999999999738,6484.9999999998545,14900.0,5100.0,1702.9999999998836,18297.000000000116,14900.0,1702.9999999998836,1,1,1,0,0,0,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,
1785016800000000,64351.0,64918.96,64098.13,82083.00000000017,64381.88,64500.0,64300.0,34.568668299160535,48.958980544083644,24.593399364058598,40-50%,10-25%,0,0,0,0,0,0,0,0.0,0.0,20000.0,18961.00000000006,14900.0,5100.0,18900.0,5100.0,5100.0,18900.0,4000.0,0.0,-2300.0,17700.0,4000.0,14961.000000000058,0.0,24000.0,4000.0,0.0,1,0,0,0,1,1,0,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,
1785024000000000,64381.88,64500.0,64233.19,26680.999999999767,64477.0,64540.0,64350.39,91.37963344702214,100.0,43.92638956560778,90-100%,40-50%,1,0,1,0,1,1,0,4000.0,0.0,18961.00000000006,9122.999999999593,15812.000000000262,3148.9999999997963,15812.000000000262,3148.9999999997963,3148.9999999997963,15812.000000000262,0.0,0.0,-10697.000000000116,8263.999999999942,0.0,13934.999999999854,0.0,14148.999999999796,0.0,0.0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,
1785031200000000,64477.0,64540.0,64233.19,30680.999999999767,64433.03,64491.88,64400.65,65.1347739643421,84.31602620514228,54.58101104918366,75-90%,50-60%,0,0,0,0,0,0,0,0.0,0.0,9122.999999999593,12206.000000000495,1487.999999999738,7634.9999999998545,1487.999999999738,21798.00000000032,21798.00000000032,1487.999999999738,0.0,14163.000000000466,-16773.999999999796,-7651.000000000204,0.0,23286.00000000006,14163.000000000466,0.0,0.0,14163.000000000466,0,1,0,1,0,0,0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0
1785038400000000,64433.03,64540.0,64300.0,24000.0,64324.14,64381.08,64259.02,10.05833333333309,33.783333333334056,0.0,25-40%,0-10%,0,1,0,1,-1,0,1,0.0,4098.00000000032,12206.000000000495,18540.99999999962,-5194.999999999709,17401.000000000204,7604.000000000087,17401.000000000204,17401.000000000204,7604.000000000087,12798.999999999796,0.0,8583.000000000175,20789.00000000067,12798.999999999796,5741.999999999825,0.0,25005.00000000029,12798.999999999796,0.0,1,0,1,0,0,0,0,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,
1785045600000000,64324.14,64540.0,64259.02,28098.00000000032,64466.91,64509.07,64323.66,73.98747241796723,88.9920990817852,23.005196099368625,75-90%,10-25%,0,0,0,0,0,0,0,0.0,0.0,18540.99999999962,8260.99999999933,18493.00000000003,47.999999999592546,18594.99999999971,47.999999999592546,47.999999999592546,18594.99999999971,101.99999999967986,0.0,-5623.999999999796,12916.999999999825,101.99999999967986,8158.999999999651,0.0,18642.9999999993,101.99999999967986,0.0,1,0,0,0,1,1,0,2.0,,2.0,,,,,,,,,,,,,,,
1785052800000000,64466.91,64540.0,64259.02,28098.00000000032,64452.83,64510.09,64427.48,68.97643960424327,89.3551142430055,59.954445156240475,75-90%,50-60%,0,0,0,0,0,0,0,0.0,0.0,8260.99999999933,20742.000000000553,4317.9999999993015,3943.000000000029,12000.0,8742.000000000553,8742.000000000553,12000.0,7682.0000000006985,4799.000000000524,1047.0000000001164,9307.999999999447,7682.0000000006985,13059.999999999854,4799.000000000524,15943.00000000003,7682.0000000006985,4799.000000000524,1,1,1,0,0,0,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1785060000000000,64452.83,64510.09,64259.02,25106.99999999997,64520.56,64586.91,64379.49,100.0,100.0,47.982634325089144,90-100%,40-50%,1,0,1,0,1,0,0,7682.0000000006985,0.0,20742.000000000553,15128.99999999936,13408.000000000175,7334.000000000378,28536.999999999534,7334.000000000378,7334.000000000378,28536.999999999534,15128.99999999936,0.0,15128.99999999936,35870.99999999991,15128.99999999936,0.0,0.0,35870.99999999991,15128.99999999936,0.0,1,0,1,0,0,0,0,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,
1785067200000000,64520.56,64586.91,64259.02,32789.00000000067,64738.2,64738.2,64586.91,100.0,100.0,100.0,90-100%,90-100%,1,0,1,0,1,0,0,15128.99999999936,0.0,15128.99999999936,18465.000000000146,21763.99999999994,-6635.000000000582,27144.000000000233,0.0,0.0,27144.000000000233,5380.000000000291,0.0,-9465.999999999622,5662.999999999738,5380.000000000291,13084.999999999854,0.0,20508.99999999965,5380.000000000291,0.0,1,0,0,0,1,1,0,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,
1785074400000000,64738.2,64738.2,64323.66,41453.99999999936,64643.54,64792.0,64607.35,77.16505041733062,100.0,68.43489168717119,90-100%,60-75%,1,0,1,0,1,1,0,5380.000000000291,0.0,18465.000000000146,8255.999999999767,5380.000000000291,13084.999999999854,5380.000000000291,13084.999999999854,13084.999999999854,5380.000000000291,0.0,0.0,-13047.000000000116,5418.000000000029,0.0,17200.0,0.0,9520.999999999913,0.0,0.0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,
1785081600000000,64643.54,64792.0,64379.49,41251.000000000204,64661.53,64702.56,64620.0,68.37167583816137,78.31810137936004,58.30404111415501,75-90%,50-60%,0,0,0,0,0,0,0,0.0,0.0,8255.999999999767,26108.99999999965,5901.99999999968,2354.0000000000873,20445.999999999913,5662.999999999738,5662.999999999738,20445.999999999913,14544.000000000233,3308.9999999996508,14544.000000000233,22800.0,14544.000000000233,11564.999999999418,3308.9999999996508,22800.0,14544.000000000233,3308.9999999996508,1,1,1,0,0,0,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1785088800000000,64661.53,64792.0,64379.49,41251.000000000204,64848.0,64848.0,64586.91,100.0,100.0,50.282417395943014,90-100%,50-60%,1,0,1,0,1,0,0,5600.0,0.0,26108.99999999965,67901.0000000002,18647.000000000116,7461.999999999534,84447.00000000012,7461.999999999534,7461.999999999534,84447.00000000012,65800.0,0.0,45729.00000000009,71837.99999999974,65800.0,2101.0000000002037,0.0,91908.99999999965,65800.0,0.0,1,0,1,0,0,0,0,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,
1785096000000000,64848.0,64848.0,64586.91,26108.99999999965,65305.29,65506.0,64826.99,100.0,100.0,91.95296641004929,90-100%,90-100%,1,0,1,0,1,0,0,65800.0,0.0,67901.0000000002,48677.99999999988,65800.0,2101.0000000002037,65800.0,2101.0000000002037,2101.0000000002037,65800.0,0.0,0.0,-36655.99999999977,31245.000000000437,0.0,63531.99999999997,0.0,53047.00000000012,0.0,0.0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,
1785103200000000,65305.29,65506.0,64586.91,91908.99999999965,65139.44,65357.46,64870.68,60.11707232153554,83.83836185792453,30.875104723149843,75-90%,25-40%,0,0,0,0,0,0,0,0.0,0.0,48677.99999999988,15254.999999999563,5216.999999999825,43461.00000000006,5216.999999999825,43461.00000000006,43461.00000000006,5216.999999999825,0.0,0.0,-14594.999999999709,34083.000000000175,0.0,26690.99999999962,0.0,37241.999999999825,0.0,0.0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,
1785110400000000,65139.44,65506.0,64586.91,91908.99999999965,65211.51,65243.1,65090.55,67.95852419240781,71.3956195802367,54.797680314223996,60-75%,50-60%,0,0,0,0,0,0,0,0.0,0.0,15254.999999999563,10884.999999999854,10365.999999999622,4888.999999999942,28255.999999999767,4888.999999999942,4888.999999999942,28255.999999999767,17890.000000000146,0.0,17890.000000000146,33144.99999999971,17890.000000000146,0.0,0.0,33144.99999999971,17890.000000000146,0.0,1,0,1,0,0,0,0,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,
